participant_ID,full_clip_name,clip_label,genre_code,familiarity_M17,stimulus_group,age_group,country_code,thought_or_not_response.keys,have_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,no_thought_input.text,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,banana_attnCheck.text,demographics.headphones,demographics.age,demographics.livingCountry,demographics.birthCountry,demographics.nativeLanguage,demographics.otherLanguage,demographics.otherLanguageText,demographics.gender,demographics.hearingImpariments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback
793,Jaz_L_02_new-clip_Jazz_MED_Turiya_and_Ramakrishna.mp3,Jaz_L_02,Jaz,L,2,61to75,UK,y,driving past endless fields in sunny times,5,5,1,NA,2,4,banana,TRUE,61,United Kingdom,United Kingdom,english,FALSE,NA,Male,FALSE,NA,5,2,NA
793,Met_L_02_new-clip_Metal_MED_OptiMystic.mp3,Met_L_02,Met,L,2,61to75,UK,y,"awful, awful sound, please make it stop",5,5,1,NA,1,1,banana,TRUE,61,United Kingdom,United Kingdom,english,FALSE,NA,Male,FALSE,NA,5,2,NA
793,Pop_L_02_new-clip_Pop_MED_weekends.mp3,Pop_L_02,Pop,L,2,61to75,UK,y,I only had one word pop in my mind - drivel,5,5,1,NA,1,1,banana,TRUE,61,United Kingdom,United Kingdom,english,FALSE,NA,Male,FALSE,NA,5,2,NA
794,60s_H_06_new-clip_60s_MED_Cinnamon_Girl.mp3,60s_H_06,60s,H,6,61to75,UK,y,it sounded like a song that you would hear on an album rather than a headline song,4,4,2,NA,1,4,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,80s_H_06,80s,H,6,61to75,UK,y,took me back to when I listened to Annie Lennox on the radio,5,4,1,NA,5,5,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Amb_H_06_new-clip_Ambient_HIGH_Sweden.mp3,Amb_H_06,Amb,H,6,61to75,UK,y,"it was very calming and soothing music, easy to listen to",5,4,3,NA,1,3,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,"Cla_H_06_new-clip_Classical_HIGH_Nocturne_No._2_in_E-Flat_Major,_Op._9_No._2.mp3",Cla_H_06,Cla,H,6,61to75,UK,y,know the music but can't think where I have heard it,4,3,2,NA,4,3,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Fil_L_06_new-clip_Film_MED_Hoffa_Trailer.mp3,Fil_L_06,Fil,L,6,61to75,UK,y,it sounded like an introduction to a film,4,4,2,NA,2,2,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Jaz_L_06_new-clip_Jazz_LOW_Tempest.mp3,Jaz_L_06,Jaz,L,6,61to75,UK,y,"easy to listen to, it reminded me of background music you would hear in a film",4,4,1,NA,1,3,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Met_L_06_new-clip_Metal_MED_Check_My_Brain.mp3,Met_L_06,Met,L,6,61to75,UK,y,it sounded like an introduction to a great rock song but not sure which,5,4,2,NA,2,4,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Ele_H_06_new-clip_Electronic_HIGH_The_Other_Side_Of_Paradise.mp3,Ele_H_06,Ele,H,6,61to75,UK,n,NA,NA,NA,NA,it was very different,1,2,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Fun_L_06_new-clip_Funk_MED_Charisma.mp3,Fun_L_06,Fun,L,6,61to75,UK,n,NA,NA,NA,NA,not sure about the music,1,1,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
794,Pop_L_06_new-clip_Pop_MED_I_Turn_To_You.mp3,Pop_L_06,Pop,L,6,61to75,UK,n,NA,NA,NA,NA,didn't like the music,1,1,banana,TRUE,62,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,2,2,none
795,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,UK,y,A vision of a saxophonist playing lead to thoughts of Supertramp and seeing them in concert in 1979.,5,4,1,NA,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,UK,y,This felt like it would accompany a light projection shown on surrounding buildings.,5,5,3,NA,1,3,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,UK,y,The start made me think it would suit being a theme tune to a comic detective tv series.,5,5,5,NA,1,2,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,UK,y,Visions of aliens and interplanetary scenes from the movie Star Wars.,5,5,1,NA,5,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,UK,y,Made me think of life in the late 70s and early 80s.,5,5,2,NA,5,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,61to75,UK,y,I imagined the lyrics being sung by Michael Buble but was unable to recall the title of the song.,5,5,1,NA,5,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,61to75,UK,y,A rock version of the animated movie theme for Frozen,5,5,1,NA,1,3,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,UK,n,NA,NA,NA,NA,It felt like a non-descript repetitive piece of music,1,1,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,UK,n,NA,NA,NA,NA,No elements of the music prompted any thoughts.,1,3,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
795,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,61to75,UK,n,NA,NA,NA,NA,It simply didn't lead me to any memories or imaginations.,1,2,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,1,No
796,Amb_L_09_new-clip_Ambient_LOW_Rain_And_Sea.mp3,Amb_L_09,Amb,L,9,61to75,UK,y,This music made me think of a barren grey landscape with nothing at all in sight but bits of debris no plants and nothing alive,5,5,5,NA,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,"Cla_L_09_new-clip_Classical_LOW_Violin_Sonata_No._5_in_F_Minor,_BWV_1018-_I._Largo.mp3",Cla_L_09,Cla,L,9,61to75,UK,y,The music reminded me of a beautiful show that I went to see a few years ago it was a nativity show,5,5,1,NA,1,5,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Fil_H_09_new-clip_Film_HIGH_The_Glory_Days.mp3,Fil_H_09,Fil,H,9,61to75,UK,y,I thought of Sean Connery driving down a twisty road in a sunny probably italian or greek location in the sunshine with the sea to his left chasing or being chased by someone that I can't see,5,4,1,NA,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Fun_H_09_new-clip_Funk_LOW_Feelin_Good.mp3,Fun_H_09,Fun,H,9,61to75,UK,y,This music made me think of Starsky and Hutch and specifically the first thing I imagined was Huggy strutting his stuff in time to the beat,5,5,1,NA,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Jaz_H_09_new-clip_Jazz_HIGH_The_Girl_From_Ipanema.mp3,Jaz_H_09,Jaz,H,9,61to75,UK,y,The music reminded me of girl from ipenema i think it is called it made me think of frank sinatra and beaches and sofia loren in a sun hat and sixties mini skirt. I have no idea why it was sofia loren.,4,3,1,NA,4,5,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Met_H_09_new-clip_Metal_LOW_Darkside.mp3,Met_H_09,Met,H,9,61to75,UK,y,The music made me think about darkness and the start of a concert I went to recently,5,5,1,NA,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Pop_H_09_new-clip_Pop_HIGH_We_Found_Love.mp3,Pop_H_09,Pop,H,9,61to75,UK,y,"I saw darkness and disco lights and my foot started to tap by itself, the music is very familiar and I think I was remembering rather than imagining",5,5,1,NA,5,5,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,60s_L_09_new-clip_60s_MED_Amore_sto_dicendo_a_te_-_Toy.mp3,60s_L_09,60s,L,9,61to75,UK,n,NA,NA,NA,NA,I think that I was waiting for a vocal to startI think that is what stopped me relaxing into the music,2,3,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,80s_L_09,80s,L,9,61to75,UK,n,NA,NA,NA,NA,I didn't imagine any scenes as such but the music made me think about moving fast about being in a fast moving vehicle,1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
796,Ele_L_09_new-clip_Electronic_LOW_Reckless_Heart.mp3,Ele_L_09,Ele,L,9,61to75,UK,n,NA,NA,NA,NA,"I didn't really imagine anything during this music, it seemed to change style several times just as I was relaxing into it",1,4,Banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"I have a moderate hearing loss and I wear hearing aids to correct it, listening to music I just adjust the volume",5,2,Some of the pieces of music were not known to me but either were or were reminiscent of certain genres so the style but not the piece were familiar I answered your question as asked ie if I did not recognise the piece of music I said that it was not familiar.
797,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,UK,y,A romantic couple in a park together with a saxaphone player seranading them,5,4,3,NA,3,5,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,UK,y,"Moody ocean, dark wild seas in an evening ",4,4,3,NA,1,2,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,UK,y,"A forest with birds and animlas in it, light summery days, sunshine and flowers",4,3,3,NA,1,3,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,UK,y,Pomp ceremony processions royal occassions and Star Wars of course,5,5,4,NA,5,4,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,UK,y,"Street dancers, dark grimy unlit",4,3,3,NA,4,4,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,61to75,UK,y,"1950s cocktail party, moody, dancing, smoking party dresses",5,4,4,NA,5,5,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,61to75,UK,y,Being at a dinner dance and watching a  performance,4,4,3,NA,2,3,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,UK,n,NA,NA,NA,NA,Very repepative didn't think of anything really while this was playing ,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,UK,n,NA,NA,NA,NA,"Music was jumpy and didn't really bring anything to mind, short sharp notes",1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
797,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,61to75,UK,n,NA,NA,NA,NA,different tones of music so didn't really bring a thought or situation to mind,1,3,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,3,1,NA
798,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,80s_H_01,80s,H,1,61to75,UK,y,It made me smile and I had a memory of dancing at a night club,5,4,1,NA,5,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,Amb_H_01,Amb,H,1,61to75,UK,y,It made me think of magical beings such as fairies that were floating around,5,5,5,NA,1,2,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,"Cla_H_01_new-clip_Classical_HIGH_Tchaikovsky-_Swan_Lake,_Op._20,_Act_2-_No._10,_Scene._Moderato.mp3",Cla_H_01,Cla,H,1,61to75,UK,y,"As soon as the music started I thought of a scene from the ballet ""Swan Lake"" which I have seen several times",5,5,1,NA,5,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Fil_L_01_new-clip_Film_MED_Tinker_Tailor_Soldier_Spy.mp3,Fil_L_01,Fil,L,1,61to75,UK,y,This clip made me think of a cold environment such as the arctic. I liked the discordancy of this piece,4,3,5,NA,1,4,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Fun_L_01_new-clip_Funk_LOW_Make_Some_Noise.mp3,Fun_L_01,Fun,L,1,61to75,UK,y,"Initially I didn't imagine anything but when the vocal started near the end of the clip I thought of the pyramids in Egypt on a hot, sultry day.",5,5,3,NA,1,3,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,Met_L_01,Met,L,1,61to75,UK,y,This made me think of a scene from Mad Max with the vehicles racing through a deserted landscape.,4,4,2,NA,1,2,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Pop_L_01_new-clip_Pop_MED_Thank_You.mp3,Pop_L_01,Pop,L,1,61to75,UK,y,I found the clip dull and boring. I felt rather depressed.,4,4,4,NA,1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,60s_H_01_new-clip_60s_HIGH_Summer_in_the_City_-_Remastered.mp3,60s_H_01,60s,H,1,61to75,UK,n,NA,NA,NA,NA,"Although I recognised the music and enjoyed listening to it, it didn't bring any thoughts or images to mind",4,4,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Ele_H_01_new-clip_Electronic_LOW_Simplicity.mp3,Ele_H_01,Ele,H,1,61to75,UK,n,NA,NA,NA,NA,The music was repetitive and quite boring. ,1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
798,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,1,61to75,UK,n,NA,NA,NA,NA,"It sounded like generic ""elevator"" music or something just played as a background noise",1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,2,NA
799,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,80s_L_10,80s,L,10,61to75,UK,y,movie night and what film will we watch,4,4,2,NA,1,3,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Cla_L_10_new-clip_Classical_MED_Whitacre-_The_Seal_Lullaby.mp3,Cla_L_10,Cla,L,10,61to75,UK,y,nice ending to a movie i was watching lovely music,5,5,2,NA,1,4,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Fil_H_10_new-clip_Film_HIGH_Main_Theme_-From__The_Dark_Knight_Rises_-.mp3,Fil_H_10,Fil,H,10,61to75,UK,y,it reminded me of war films ,4,4,4,NA,1,3,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Jaz_H_10_new-clip_Jazz_HIGH_Summertime.mp3,Jaz_H_10,Jaz,H,10,61to75,UK,y,would be played iin a disney film maybe ,4,5,2,NA,1,4,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Pop_H_10_new-clip_Pop_HIGH_Love_Again.mp3,Pop_H_10,Pop,H,10,61to75,UK,y,reminded me of the old chines film theme tunes ,5,4,2,NA,1,4,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,60s_L_10_new-clip_60s_HIGH_Its_Only_Make_Believe_-_Mono.mp3,60s_L_10,60s,L,10,61to75,UK,n,NA,NA,NA,NA,i didnt think of anything in particular,1,1,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,Amb_L_10,Amb,L,10,61to75,UK,n,NA,NA,NA,NA,its a nice musical sound quite light but no thoughts,1,4,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Ele_L_10_new-clip_Electronic_LOW_Tape.mp3,Ele_L_10,Ele,L,10,61to75,UK,n,NA,NA,NA,NA,did not think of anything at all it was too loud,1,1,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Fun_H_10_new-clip_Funk_MED_Darkest_Light.mp3,Fun_H_10,Fun,H,10,61to75,UK,n,NA,NA,NA,NA,i liked the music but no thoughts,1,5,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
799,Met_H_10_new-clip_Metal_HIGH_Enter_Sandman.mp3,Met_H_10,Met,H,10,61to75,UK,n,NA,NA,NA,NA,it was just a nice piece of rock music ,1,4,banana,TRUE,62,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,2,2,yes it crashed half way through i had to restart it
800,60s_L_10_new-clip_60s_HIGH_Its_Only_Make_Believe_-_Mono.mp3,60s_L_10,60s,L,10,61to75,UK,y,It made me think of a 50/60s singer just waiting to burst into song,5,5,3,NA,1,5,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,80s_L_10,80s,L,10,61to75,UK,y,"I could imagine relaxing somewhere, say a cafe, in a warm place under a shady spot in the sun with this music playing in the background.  A drink on the table and relaxing just watching the world go by",5,5,3,NA,1,3,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,Amb_L_10,Amb,L,10,61to75,UK,y,"Driving along, possibly at night, through a long tunnel",5,5,3,NA,1,4,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Cla_L_10_new-clip_Classical_MED_Whitacre-_The_Seal_Lullaby.mp3,Cla_L_10,Cla,L,10,61to75,UK,y,"Bittersweet, like watching a film when someone dearly loved has just passed away and the person is very sad but thinking of the happy times that went before",5,5,3,NA,1,5,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Ele_L_10_new-clip_Electronic_LOW_Tape.mp3,Ele_L_10,Ele,L,10,61to75,UK,y,A club in somewhere like Ibiza with all the people there dancing and having a good time,5,5,2,NA,1,4,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Fil_H_10_new-clip_Film_HIGH_Main_Theme_-From__The_Dark_Knight_Rises_-.mp3,Fil_H_10,Fil,H,10,61to75,UK,y,It made me think about armies marching forward to a battle perhaps,5,5,4,NA,1,3,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Fun_H_10_new-clip_Funk_MED_Darkest_Light.mp3,Fun_H_10,Fun,H,10,61to75,UK,y,"Someone walking down a deserted street, thinking about something that was on their mind",5,5,3,NA,1,3,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Jaz_H_10_new-clip_Jazz_HIGH_Summertime.mp3,Jaz_H_10,Jaz,H,10,61to75,UK,y,"At first, I thought of morning, the break of day then thoughts of sadness and longing",5,5,5,NA,1,2,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Met_H_10_new-clip_Metal_HIGH_Enter_Sandman.mp3,Met_H_10,Met,H,10,61to75,UK,n,NA,NA,NA,NA,I didn't think about anything but the music which was sort of rock so I only could envisage a rock band playing it.  It didn't conjure up any other images,1,3,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
800,Pop_H_10_new-clip_Pop_HIGH_Love_Again.mp3,Pop_H_10,Pop,H,10,61to75,UK,n,NA,NA,NA,NA,The music began quite gently and then suddenly changed which altered the whole mood which didn't leave me enough time to form a picture in my head,1,2,banana,TRUE,67,United Kingdom,United Kingdom,English,FALSE,NA,Female,TRUE,"Age related hearing loss, wear hearing aids (not severe as can hear without them or using headphones)",2,3,It was enjoyable
801,60s_H_05_new-clip_60s_MED_Blue_Eyes_Crying_In_the_Rain.mp3,60s_H_05,60s,H,5,61to75,UK,y,christmas brass band concert,5,3,3,NA,1,3,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,Amb_H_05_new-clip_Ambient_HIGH_snowfall.mp3,Amb_H_05,Amb,H,5,61to75,UK,y,birds in a tropical rain forest. ,5,5,5,NA,1,2,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,Ele_H_05_new-clip_Electronic_HIGH_Electric_Feel.mp3,Ele_H_05,Ele,H,5,61to75,UK,y,"being in a rave. awful music and not my taste at all,. electric.",5,5,5,NA,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,Fun_L_05_new-clip_Funk_LOW_Walking_Trombone.mp3,Fun_L_05,Fun,L,5,61to75,UK,y,"being at a jazz gig. good fun bouncy, beer in hand",5,4,2,NA,1,3,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,"Jaz_L_05_new-clip_Jazz_LOW_Thinking_of_You,_Mjq.mp3",Jaz_L_05,Jaz,L,5,61to75,UK,y,start of a children's tv programme. sounded a bit bouncy and engaging for children,5,5,5,NA,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
